iteration|level|ip_address|response_time|country|region|city|longitude|latitude|isp|org
47|4|24.93.67.202|22.214 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
47|5|24.93.64.186|19.947 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
47|6|66.109.6.82|30.577 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
47|7|205.197.180.41|21.922 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
47|8|205.197.180.54|23.522 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
47|9|216.239.51.53|22.125 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
47|10|64.233.175.94|21.606 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
47|11|216.58.193.142|24.986 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
48|1|192.168.0.1|1.151 ms|||||||
48|2|174.111.102.226|33.740 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
48|3|24.25.62.50|37.489 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
48|4|24.93.67.202|17.831 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
48|5|24.93.64.186|22.712 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
48|6|66.109.6.82|23.304 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
48|7|205.197.180.41|37.396 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
48|8|205.197.180.54|21.835 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
48|9|216.239.51.53|28.044 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
48|10|64.233.175.94|21.656 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
48|11|216.58.193.142|25.099 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
49|1|192.168.0.1|1.394 ms|||||||
49|2|174.111.102.226|132.721 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
49|3|24.25.62.50|107.672 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
49|4|24.93.64.186|114.790 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
49|5|24.93.67.202|120.445 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
49|6|66.109.6.82|131.170 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
49|7|205.197.180.41|133.733 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
49|8|205.197.180.54|30.293 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
49|9|216.239.51.53|21.793 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
49|10|64.233.175.94|20.844 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
49|11|216.58.193.142|19.406 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
50|1|192.168.0.1|1.055 ms|||||||
50|2|174.111.102.226|20.796 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
50|3|24.25.62.50|16.569 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
50|4|24.93.67.202|21.468 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
50|5|24.93.64.186|14.397 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
50|6|66.109.6.82|29.644 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
50|7|205.197.180.41|21.688 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
50|8|205.197.180.54|26.364 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
50|9|216.239.51.53|23.162 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
50|10|64.233.175.94|22.843 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
50|11|216.58.193.142|20.276 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
51|1|192.168.0.1|0.945 ms|||||||
51|2|174.111.102.226|116.358 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
51|3|24.25.62.50|109.361 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
51|4|24.93.67.202|129.801 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
51|5|24.93.64.186|133.164 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
51|6|66.109.6.82|141.971 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
51|7|205.197.180.41|136.613 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
51|8|205.197.180.54|137.032 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
51|9|216.239.51.53|38.578 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
51|10|64.233.175.94|24.333 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
51|11|216.58.193.142|20.658 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
52|1|192.168.0.1|1.011 ms|||||||
52|2|174.111.102.226|36.179 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
52|3|24.25.62.50|11.787 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
52|4|24.93.67.202|15.619 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
52|5|24.93.64.186|135.329 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
52|6|66.109.6.82|148.253 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
52|7|205.197.180.41|40.201 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
52|8|205.197.180.54|19.448 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
52|9|216.239.51.53|29.829 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
52|10|64.233.175.94|22.338 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
52|11|216.58.193.142|62.893 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
53|1|192.168.0.1|1.104 ms|||||||
53|2|174.111.102.226|34.418 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
53|3|24.25.62.50|53.219 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
53|4|24.93.64.186|131.192 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
53|5|24.93.67.202|143.870 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
53|6|66.109.6.82|141.873 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
53|7|205.197.180.41|21.452 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
53|8|205.197.180.54|23.597 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
53|9|216.239.51.53|25.918 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
53|10|64.233.175.94|82.017 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
53|11|216.58.193.142|64.201 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
54|1|192.168.0.1|1.061 ms|||||||
54|2|174.111.102.226|672.717 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
54|3|24.25.62.50|34.630 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
54|4|24.93.64.186|26.227 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
54|5|24.93.67.202|23.998 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
54|6|66.109.6.82|33.697 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
54|7|205.197.180.41|29.571 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
54|8|205.197.180.54|132.411 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
54|9|216.239.51.53|18.656 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
54|10|64.233.175.94|39.027 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
54|11|216.58.193.142|26.369 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
55|1|192.168.0.1|2.636 ms|||||||
55|2|174.111.102.226|11.298 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
55|3|24.25.62.50|15.753 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
55|4|24.93.64.186|19.212 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
55|5|24.93.67.202|23.283 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
55|6|66.109.6.82|43.447 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
55|7|205.197.180.41|19.918 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
55|8|205.197.180.54|21.260 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
55|9|216.239.51.53|24.202 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
55|10|64.233.175.94|25.085 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
55|11|216.58.193.142|23.538 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
56|1|192.168.0.1|1.742 ms|||||||
56|2|174.111.102.226|141.209 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
56|3|24.25.62.50|15.238 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
56|4|24.93.64.186|22.662 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
56|5|24.93.67.202|36.290 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
56|6|66.109.6.82|33.463 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
56|7|205.197.180.41|26.256 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
56|8|205.197.180.54|39.679 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
56|9|216.239.51.53|18.677 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
56|10|64.233.175.94|22.665 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
56|11|216.58.193.142|26.386 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
57|1|192.168.0.1|9.644 ms|||||||
57|2|174.111.102.226|31.003 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
57|3|24.25.62.50|21.427 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
57|4|24.93.64.186|19.118 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
57|5|24.93.67.202|19.834 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
57|6|24.93.64.186|20.083 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
57|7|66.109.6.82|28.692 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
57|8|205.197.180.41|33.795 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
57|9|205.197.180.54|25.258 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
57|10|216.239.51.53|23.287 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
57|11|64.233.175.94|33.579 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
57|12|216.58.193.142|19.553 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
58|1|192.168.0.1|4.542 ms|||||||
58|2|174.111.102.226|31.808 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
58|3|24.25.62.50|84.319 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
58|4|24.93.64.186|127.062 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
58|5|24.93.67.202|54.844 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
58|6|24.93.64.186|27.094 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
58|7|66.109.6.82|29.619 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
58|8|205.197.180.41|19.676 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
58|9|205.197.180.54|19.706 ms|United States|IL|Chicago|-87.6441|41.8825|XO Communications|XO Communications
58|10|216.239.51.53|41.815 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
58|11|64.233.175.94|26.671 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
58|12|216.58.193.142|24.010 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
59|1|192.168.0.1|0.999 ms|||||||
59|2|174.111.102.224|374.803 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
59|3|24.25.62.48|16.741 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
59|4|24.93.67.200|31.266 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
59|5|24.93.64.184|15.465 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
59|6|66.109.6.80|31.843 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
59|7|216.50.79.33|27.675 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
59|8|216.50.79.66|17.589 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
59|9|216.58.215.46|16.640 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
59|10|216.239.49.181|52.715 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
59|11|216.239.48.9|29.362 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
59|12|216.239.40.138|29.958 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
59|13|216.239.40.130|56.974 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
59|14|209.85.142.139|33.908 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
59|15|108.170.232.70|29.164 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
59|16|209.85.142.139|27.124 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
59|17|209.85.241.71|32.842 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
59|18|216.58.218.14|28.867 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
60|1|192.168.0.1|2.741 ms|||||||
60|2|174.111.102.224|35.122 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
60|3|24.25.62.48|10.613 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
60|4|24.93.64.184|23.259 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
60|5|24.93.67.200|25.222 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
60|6|66.109.6.80|21.864 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
60|7|216.50.79.33|17.029 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
60|8|216.50.79.66|20.162 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
60|9|216.239.62.139|14.066 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
60|10|216.58.215.46|19.408 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
60|11|216.239.50.93|20.438 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
60|12|216.239.49.181|20.389 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
60|13|216.239.48.2|30.320 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
60|14|216.239.48.31|23.804 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
60|15|216.239.48.6|28.356 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
60|16|216.239.40.130|56.076 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
60|17|216.239.40.138|27.274 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
60|18|216.239.56.164|33.302 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
60|19|209.85.253.3|24.551 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
60|20|216.239.56.164|31.095 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
60|21|74.125.21.100|27.768 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|1|192.168.0.1|1.110 ms|||||||
61|2|174.111.102.224|27.561 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
61|3|24.25.62.48|13.155 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
61|4|24.93.64.184|33.008 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
61|5|24.93.67.200|15.634 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
61|6|66.109.6.80|28.554 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
61|7|216.50.79.33|29.504 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
61|8|216.50.79.66|19.901 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
61|9|216.58.215.46|40.981 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|10|216.239.48.101|17.541 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
61|11|108.170.235.157|41.492 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|12|216.239.48.2|31.653 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
61|13|216.239.48.31|32.267 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
61|14|216.239.40.132|29.696 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
61|15|216.239.40.130|27.952 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
61|16|216.239.56.164|29.692 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|17|64.233.175.12|25.780 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|18|216.239.56.164|32.952 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
61|19|74.125.21.100|67.975 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|1|192.168.0.1|22.466 ms|||||||
62|2|174.111.102.224|953.817 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
62|3|24.25.62.48|14.728 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
62|4|24.93.64.184|18.500 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
62|5|24.93.67.200|23.881 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
62|6|66.109.6.80|26.569 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
62|7|216.50.79.33|26.335 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
62|8|216.50.79.66|21.963 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
62|9|216.239.62.139|18.173 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|10|216.58.215.46|145.605 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|11|216.239.49.181|80.161 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
62|12|209.85.240.63|23.119 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
62|13|216.239.50.97|18.964 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
62|14|216.239.48.6|61.221 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
62|15|216.239.48.31|28.126 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
62|16|216.239.40.138|31.998 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
62|17|216.239.40.130|141.740 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
62|18|216.239.40.132|138.808 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
62|19|64.233.175.12|156.684 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|20|216.239.56.166|148.314 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|21|64.233.175.12|26.645 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
62|22|74.125.21.100|28.777 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
63|1|192.168.0.1|4.272 ms|||||||
63|2|174.111.102.224|25.282 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
63|3|24.25.62.48|17.285 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
63|4|24.93.67.200|12.341 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
63|5|24.93.64.184|17.848 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
63|6|66.109.6.80|28.342 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
63|7|216.50.79.33|21.079 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
63|8|216.50.79.66|23.678 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
63|9|216.239.62.139|18.512 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
63|10|216.58.215.46|22.367 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
63|11|216.239.50.97|20.406 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
63|12|216.239.49.181|16.111 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
63|13|216.239.50.93|19.951 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
63|14|216.239.48.2|35.430 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
63|15|216.239.48.31|28.809 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
63|16|216.239.48.6|28.118 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
63|17|216.239.40.138|31.058 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
63|18|216.239.40.130|42.542 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
63|19|216.239.40.132|32.586 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
63|20|216.239.56.164|26.850 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
63|21|74.125.21.100|30.993 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
64|1|192.168.0.1|3.796 ms|||||||
64|2|174.111.102.224|67.242 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
64|3|24.25.62.48|51.453 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
64|4|24.93.67.200|66.342 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
64|5|24.93.64.184|17.576 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
64|6|66.109.6.80|71.232 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
64|7|216.50.79.33|16.789 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
64|8|216.50.79.66|22.643 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
64|9|216.58.215.46|22.382 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
64|10|216.239.62.139|26.677 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
64|11|216.58.215.46|35.728 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
64|12|209.85.240.63|29.398 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
64|13|216.239.50.93|24.549 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
64|14|216.239.48.6|33.288 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
64|15|216.239.48.2|45.427 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
64|16|216.239.40.132|56.011 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
64|17|216.239.40.130|34.241 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
64|18|216.239.40.118|35.873 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
64|19|209.85.253.3|28.078 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
64|20|64.233.175.12|28.654 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
64|21|209.85.254.107|28.535 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
64|22|74.125.21.100|30.358 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
65|1|192.168.0.1|1.016 ms|||||||
65|2|174.111.102.224|139.990 ms|United States|NC|High Point|-80.0053|35.9557|Time Warner Cable|Time Warner Cable
65|3|24.25.62.48|12.197 ms|United States|NY|New York|-73.9597|40.7903|Time Warner Cable|Time Warner Cable
65|4|24.93.67.200|15.534 ms|United States|NC|Charlotte|-80.8439|35.2277|Time Warner Cable|Time Warner Cable
65|5|24.93.64.184|17.496 ms|United States|NC|Charlotte|-80.8431|35.2271|Time Warner Cable|Time Warner Cable
65|6|66.109.6.80|26.156 ms|United States|GA|Forest Park|-84.3691|33.6221|Time Warner Cable|Time Warner Cable
65|7|216.50.79.33|26.564 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
65|8|216.50.79.66|29.995 ms|United States|VA|Newport News|-76.5892|37.1254|XO Communications|XO Communications
65|9|216.58.215.46|18.749 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
65|10|216.239.62.139|19.490 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
65|11|216.58.215.46|26.168 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
65|12|209.85.240.63|27.836 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
65|13|216.239.50.97|20.258 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
65|14|216.239.48.31|32.173 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
65|15|216.239.48.6|151.904 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
65|16|216.239.48.9|28.149 ms|United States|LA|Sulphur|-93.4063|30.2585|Google|Google
65|17|216.239.40.130|32.685 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
65|18|216.239.40.132|28.662 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
65|19|216.239.40.138|42.197 ms|United States|FL|Sarasota|-82.356|27.2379|Google|Google
65|20|209.85.254.107|36.261 ms|United States|CA|Mountain View|-122.085|37.4229|Google|Google
65|21|216.239.56.166|26.229 ms|United States|CA|Mountain View|-122.0574|37.4192|Google|Google
